instrument,datetime,open,high,low,close,volume
AAPL,12/2/2014,25.24804495,25.74855685,25.08120765,25.49941254,237395600
AAPL,12/3/2014,25.7485618,25.88203133,25.60619408,25.78860283,172253600
AAPL,12/4/2014,25.75300717,26.07111039,25.64623224,25.69072151,168178000
AAPL,12/5/2014,25.80195089,25.82197226,25.50164401,25.58172607,153275600
AAPL,12/8/2014,25.38151703,25.50386507,24.82984258,25.00335312,230659600
AAPL,12/9/2014,24.51173963,25.42600828,24.32488095,25.38596725,240832000
AAPL,12/10/2014,25.45047764,25.54835438,24.81204622,24.90324974,178261200
AAPL,12/11/2014,24.97221507,25.31478797,24.76755997,24.82984734,165606800
AAPL,12/12/2014,24.57180167,24.88545667,24.37604649,24.40941429,224112400
AAPL,12/15/2014,24.6251884,24.82539353,23.65753226,24.07573891,268872400
AAPL,12/16/2014,23.66197546,24.50506004,23.63750586,23.74650574,243162800
AAPL,12/17/2014,23.82881622,24.43387808,23.76208062,24.33822632,213647200
AAPL,12/18/2014,24.88545325,25.05896378,24.61628926,25.05896378,236024800
AAPL,12/19/2014,24.9722132,25.19021303,24.83874367,24.86543655,353719200
AAPL,12/22/2014,24.9499617,25.24581854,24.90769571,25.12347221,180670000
AAPL,12/23/2014,25.18797951,25.21022414,25.0166923,25.03448868,104113600
AAPL,12/24/2014,25.04339941,25.07231727,24.91660309,24.91660309,57918400
AAPL,12/26/2014,24.93661812,25.47494614,24.91659845,25.35704803,134884000
AAPL,12/29/2014,25.3125617,25.53056154,25.29254034,25.33925629,110395600
AAPL,12/30/2014,25.27919466,25.34148033,24.93884674,25.03005028,119526000
AAPL,12/31/2014,25.09678264,25.16574153,24.51618862,24.55400467,165613600
AAPL,1/2/2015,24.77868251,24.78980568,23.87998514,24.32043648,212818400
AAPL,1/5/2015,24.08908403,24.16916608,23.44842935,23.63528633,257142000
AAPL,1/6/2015,23.69979596,23.89777609,23.27491613,23.6375103,263188400
AAPL,1/7/2015,23.84661936,24.06906918,23.73539445,23.96896744,160423600
AAPL,1/8/2015,24.29819039,24.94774335,24.18029058,24.88990593,237458000
AAPL,1/9/2015,25.06341908,25.19244037,24.51619276,24.91660309,214798000
AAPL,1/12/2015,25.04784545,25.05451867,24.20253728,24.30263901,198603200
AAPL,1/13/2015,24.78757563,25.0923324,24.22700301,24.51841164,268367600
AAPL,1/14/2015,24.25591411,24.57846548,24.13579108,24.42497635,195826400
AAPL,1/15/2015,24.46947139,24.48281783,23.72649007,23.76208115,240056000
AAPL,1/16/2015,23.80879583,23.93114387,23.40171239,23.57744789,314053200
AAPL,1/20/2015,23.98898128,24.2403506,23.69089942,24.18473816,199599600
AAPL,1/21/2015,24.2359021,24.70527126,24.08463619,24.36937332,194303600
AAPL,1/22/2015,24.52731077,25.01892453,24.4071877,25.00335312,215185600
AAPL,1/23/2015,24.98110033,25.30365169,24.80981312,25.13236618,185859200
AAPL,1/26/2015,25.30143678,25.43935625,25.09233515,25.15906906,222460000
AAPL,1/27/2015,25.0078027,25.02115084,24.25369811,24.27816772,382274800
AAPL,1/28/2015,26.16675612,26.27575769,25.65067291,25.65067291,585908400
AAPL,1/29/2015,25.8753552,26.5137866,25.70629291,26.44927597,337745600
AAPL,1/30/2015,26.33805304,26.69397234,25.99325522,26.06221581,334982000
AAPL,2/2/2015,26.260194,26.50933663,25.82196771,26.38921356,250956400
AAPL,2/3/2015,26.36029179,26.49153631,26.16231168,26.39365959,207662800
AAPL,2/4/2015,26.36029225,26.80741667,26.31802625,26.59608841,280598800
AAPL,2/5/2015,26.80378602,26.85068633,26.63182446,26.7859211,168984800
AAPL,2/6/2015,26.80379207,26.8551582,26.45316762,26.56036568,174826400
AAPL,2/9/2015,26.47549484,26.76358602,26.44869491,26.7367878,155559200
AAPL,2/10/2015,26.83728664,27.27947619,26.83505459,27.2504425,248034000
AAPL,2/11/2015,27.41793486,27.89808965,27.35763715,27.88915634,294247200
AAPL,2/12/2015,28.15269204,28.4698187,28.04326193,28.24202347,297898000
AAPL,2/13/2015,28.42514657,28.42514657,28.06112307,28.38048172,217088800
AAPL,2/17/2015,28.47204325,28.78247027,28.34474655,28.54797554,252609600
AAPL,2/18/2015,28.50331227,28.76013946,28.46311322,28.74674034,179566800
AAPL,2/19/2015,28.69313716,28.81596806,28.65963938,28.68643761,149449600
AAPL,2/20/2015,28.72440523,28.92093468,28.59711022,28.92093468,195793600
AAPL,2/23/2015,29.03706214,29.70257759,28.95666405,29.70257759,283896400
AAPL,2/24/2015,29.68918473,29.83658183,29.29389375,29.51722145,276912400
AAPL,2/25/2015,29.3809936,29.38992862,28.61944528,28.76237488,298846800
AAPL,2/26/2015,28.76236908,29.22689104,28.2755164,29.12639427,365150000
AAPL,2/27/2015,29.03259998,29.1598984,28.63954447,28.68867683,248059200
AAPL,3/2/2015,28.86510566,29.09513292,28.65294502,28.82937241,192386800
AAPL,3/3/2015,28.80033971,28.92540267,28.6060423,28.88966942,151265200
AAPL,3/4/2015,28.8316036,28.93433242,28.65740829,28.70653725,126665200
AAPL,3/5/2015,28.71547665,28.75344195,28.08569259,28.23085594,226068400
AAPL,3/6/2015,28.6752776,28.89190576,28.19735812,28.27328873,291368400
AAPL,3/9/2015,28.57700947,28.93656887,27.92935886,28.39388084,354114000
AAPL,3/10/2015,28.23085293,28.41174781,27.64796755,27.80653,275426400
AAPL,3/11/2015,27.86012877,27.86459458,27.27054382,27.29957581,275756000
AAPL,3/12/2015,27.315206,27.89362553,27.16334312,27.79312706,193450800
AAPL,3/13/2015,27.78196125,28.00528891,27.37550497,27.60106468,207309200
AAPL,3/16/2015,27.66583035,27.90479088,27.44027063,27.90479088,143497200
AAPL,3/17/2015,28.11695429,28.43407917,28.06112237,28.3715477,204092400
AAPL,3/18/2015,28.36261646,28.84500508,28.22192063,28.69090843,261083600
AAPL,3/19/2015,28.75344093,28.86510478,28.45194888,28.47428131,183238000
AAPL,3/20/2015,28.64177256,28.67527035,27.9516909,28.1169529,274780400
AAPL,3/23/2015,28.38941861,28.55244688,28.25542063,28.40951729,150838800
AAPL,3/24/2015,28.41397979,28.59487295,28.26434896,28.29338264,131369200
AAPL,3/25/2015,28.25988695,28.32241843,27.55417061,27.55417061,206620800
AAPL,3/26/2015,27.41570141,27.88915491,27.37996817,27.74622536,190291600
AAPL,3/27/2015,27.81992557,27.84895755,27.44920255,27.52513313,158184800
AAPL,3/30/2015,27.70379798,28.22861766,27.69263092,28.22191811,188398800
AAPL,3/31/2015,28.15938693,28.24871835,27.77303099,27.78866386,168362400
AAPL,4/1/2015,27.87575746,27.94275644,27.49163363,27.74846077,162485600
AAPL,4/2/2015,27.92266152,28.04102493,27.73506708,27.98742676,128880400
AAPL,4/6/2015,27.79759379,28.47651007,27.76632805,28.44077682,148776000
AAPL,4/7/2015,28.50554689,28.61274323,28.1348238,28.14152336,140049200
AAPL,4/8/2015,28.10578538,28.22861627,27.90925765,28.04995346,149316800
AAPL,4/9/2015,28.10578844,28.2688184,27.84002966,28.26435089,129936000
AAPL,4/10/2015,28.12811777,28.40951109,27.97402284,28.38494492,160752000
AAPL,4/13/2015,28.6685703,28.71323855,28.27551485,28.32911301,145460400
AAPL,4/14/2015,28.362618,28.42738324,28.11919162,28.20628929,102098400
AAPL,4/15/2015,28.23084833,28.3916428,28.14151693,28.31347847,115881600
AAPL,4/16/2015,28.20181609,28.3849447,28.16385079,28.17724991,113476000
AAPL,4/17/2015,28.03879123,28.17055375,27.79536317,27.8601284,207828000
AAPL,4/20/2015,28.04326137,28.61274603,27.95392994,28.49661636,188217200
AAPL,4/21/2015,28.60828605,28.63061678,28.2889256,28.34252548,129740400
AAPL,4/22/2015,28.3603799,28.7802353,28.21075077,28.72440338,150618000
AAPL,4/23/2015,28.65294073,29.1263943,28.61720748,28.95889854,183083600
AAPL,4/24/2015,29.14202932,29.17329506,28.86063427,29.09512901,178103600
AAPL,4/27/2015,29.54848195,29.73161227,29.28942105,29.62441254,387816800
AAPL,4/28/2015,30.02864144,30.04650465,28.93656922,29.15766144,475696000
AAPL,4/29/2015,29.06833325,29.38769022,28.65294361,28.72887421,253544400
AAPL,4/30/2015,28.72887219,28.72887219,27.82216237,27.94945908,332781600
AAPL,5/1/2015,28.16161793,29.06162984,27.98295682,28.79810143,234050400
AAPL,5/4/2015,28.92093041,29.15989263,28.6440029,28.74226761,203953200
AAPL,5/5/2015,28.61944547,28.68644447,28.09015987,28.09462738,197085600
AAPL,5/6/2015,28.26435263,28.30678544,27.54970469,27.91819572,288564000
AAPL,5/7/2015,27.98099053,28.27477304,27.8127951,28.09087944,175763600
AAPL,5/8/2015,28.4093213,28.62012672,28.28149288,28.62012672,222201600
AAPL,5/11/2015,28.56855486,28.60667875,28.17385577,28.32859612,168143200
AAPL,5/12/2015,28.16712128,28.45417447,27.99219834,28.22767258,192640000
AAPL,5/13/2015,28.29046769,28.52369886,28.22767501,28.25907135,138776800
AAPL,5/14/2015,28.57302873,28.91838837,28.51696361,28.91838837,180814000
AAPL,5/15/2015,28.9453058,29.0394948,28.75244162,28.87802696,152832000
AAPL,5/18/2015,28.79056877,29.31533761,28.7860826,29.1964798,203531600
AAPL,5/19/2015,29.30860945,29.3512195,29.07313521,29.16956902,178532800
AAPL,5/20/2015,29.15387089,29.37364526,29.00585811,29.16732597,145819600
AAPL,5/21/2015,29.16957119,29.5194171,29.11574743,29.46559334,158921600
AAPL,5/22/2015,29.51268963,29.81992548,29.46783478,29.72349167,182384000
AAPL,5/26/2015,29.73694815,29.80646836,28.95651903,29.06864929,282790400
AAPL,5/27/2015,29.23012019,29.66070005,29.16508614,29.61136246,183332800
AAPL,5/28/2015,29.57099225,29.59117487,29.40055548,29.55305099,122933200
AAPL,5/29/2015,29.42971019,29.47904779,29.13144326,29.21666336,203538000
AAPL,6/1/2015,29.21665879,29.46558809,29.16507983,29.27496529,128451200
AAPL,6/2/2015,29.12247766,29.3018868,29.00137846,29.14490509,134670400
AAPL,6/3/2015,29.30187727,29.36466994,29.13143711,29.18077469,123934000
AAPL,6/4/2015,29.05967923,29.28393976,28.90942509,29.01034164,153800400
AAPL,6/5/2015,29.04174092,29.08435097,28.78608403,28.85111809,142507200
AAPL,6/8/2015,28.90718221,28.97670585,28.44296467,28.66049767,210699200
AAPL,6/9/2015,28.41380757,28.72328819,28.17160751,28.57527542,224301600
AAPL,6/10/2015,28.68740501,29.00585453,28.67170684,28.90269661,156349200
AAPL,6/11/2015,28.96997847,29.19423904,28.81299676,28.83766556,141563600
AAPL,6/12/2015,28.74795943,28.77935577,28.50575764,28.51921272,147544800
AAPL,6/15/2015,28.27925075,28.5349076,28.19178928,28.4631443,175955600
AAPL,6/16/2015,28.48781981,28.67171341,28.33980873,28.61564827,125976400
AAPL,6/17/2015,28.6425613,28.6784421,28.42278518,28.54837227,131672400
AAPL,6/18/2015,28.5326702,28.77487029,28.53042712,28.67843819,141628800
AAPL,6/19/2015,28.64031923,28.66498804,28.34653841,28.39138985,218867600
AAPL,6/22/2015,28.59097181,28.71880023,28.49902589,28.61788368,136157200
AAPL,6/23/2015,28.58873221,28.61788546,28.45417453,28.48781395,121075600
AAPL,6/24/2015,28.52818568,29.10902142,28.50800305,28.73002052,221123600
AAPL,6/25/2015,28.89821424,28.974462,28.59321976,28.59321976,127752400
AAPL,6/26/2015,28.6313414,28.7031047,28.37120008,28.42502213,176267200
AAPL,6/29/2015,28.13572644,28.36223006,27.91595208,27.92716408,196645600
AAPL,6/30/2015,28.16039032,28.28373428,28.00116557,28.12899399,177482800
AAPL,7/1/2015,28.45866871,28.46763934,28.25459075,28.39138985,120955200
AAPL,7/2/2015,28.35325618,28.41156439,28.20524343,28.35549927,108844000
AAPL,7/6/2015,28.01911079,28.30840707,27.99892645,28.2568264,112241600
AAPL,7/7/2015,28.23215878,28.290467,27.75672583,28.18730736,187787200
AAPL,7/8/2015,27.91595406,27.95183486,27.48088804,27.48761559,243046400
AAPL,7/9/2015,27.7746684,27.82176291,26.73634268,26.92696381,314380000
AAPL,7/10/2015,27.34633461,27.77467141,27.18262364,27.64684296,245418000
AAPL,7/13/2015,28.03928731,28.20299822,27.88006258,28.18057251,165762000
AAPL,7/14/2015,28.26579894,28.33980533,28.0415384,28.16936684,127072400
AAPL,7/15/2015,28.19403904,28.51473173,28.1626427,28.44072533,134596800
AAPL,7/16/2015,28.64703567,28.833174,28.55957421,28.8197155,144889600
AAPL,7/17/2015,28.94755011,29.06864929,28.77486854,29.06864929,184658800
AAPL,7/20/2015,29.37141118,29.81993238,29.31085986,29.61809921,235600800
AAPL,7/21/2015,29.79301191,29.80870837,29.22563306,29.32206345,307025600
AAPL,7/22/2015,27.35753934,28.14469422,27.35753934,28.08190155,461802400
AAPL,7/23/2015,28.3016727,28.50126439,28.04601588,28.0684433,203998000
AAPL,7/24/2015,28.10432851,28.19851752,27.78587898,27.92043495,168649200
AAPL,7/27/2015,27.6042302,27.72084664,27.3866989,27.53246689,177822000
AAPL,7/28/2015,27.66926384,27.78812336,27.4831289,27.66926384,134472400
AAPL,7/29/2015,27.61768678,27.69617763,27.42033641,27.58180428,148046800
AAPL,7/30/2015,27.43155438,27.48761953,27.29475529,27.4427681,134513200
AAPL,7/31/2015,27.49434417,27.5033148,27.11534499,27.20280647,171540000
AAPL,8/3/2015,27.24765523,27.48761393,26.35509754,26.56141853,279904000
AAPL,8/4/2015,26.33267255,26.39546523,25.3975065,25.70922852,496554400
AAPL,8/5/2015,25.33022792,26.337159,25.1396068,25.87966728,397250400
AAPL,8/6/2015,26.12521801,26.24461383,25.70845839,25.93598557,211612000
AAPL,8/7/2015,25.81208959,26.18829959,25.79406713,26.02384758,154681600
AAPL,8/10/2015,26.25136577,27.03081916,26.25136577,26.9699955,219806400
AAPL,8/11/2015,26.53971888,26.62307147,25.53048512,25.56652832,388331200
AAPL,8/12/2015,25.3502653,26.0013117,24.69696566,25.96076202,404870000
AAPL,8/13/2015,26.14098014,26.22207949,25.80306675,25.940485,194143200
AAPL,8/14/2015,25.75350728,26.20180526,25.68367239,26.12295914,171718000
AAPL,8/17/2015,26.14098595,26.50367987,26.01933689,26.39329529,163538800
AAPL,8/18/2015,26.22884061,26.45636947,26.13422526,26.24460983,138242800
AAPL,8/19/2015,26.15450042,26.24911577,25.83460943,25.90895081,193146000
AAPL,8/20/2015,25.69944255,25.76026621,25.14751627,25.37729836,274006400
AAPL,8/21/2015,24.87719421,25.20834975,23.8003767,23.82515717,513102000
AAPL,8/24/2015,21.37189907,24.50998859,20.72535742,23.23042297,648825200
AAPL,8/25/2015,25.03037433,25.03037433,23.31602672,23.37009239,414406400
AAPL,8/26/2015,24.12476742,24.7555399,23.66520663,24.71048546,387098400
AAPL,8/27/2015,25.28268279,25.51020992,24.78482217,25.4381218,338464400
AAPL,8/28/2015,25.26917119,25.52598532,25.12724814,25.52148056,212657600
AAPL,8/31/2015,25.23763046,25.80081958,25.23087247,25.40208244,224917200
AAPL,9/1/2015,24.81410326,25.20382901,24.18558424,24.26668358,307383600
AAPL,9/2/2015,24.83213271,25.30746269,24.58432815,25.30746269,247555200
AAPL,9/3/2015,25.3412555,25.40658564,24.78933089,24.86367226,212935600
AAPL,9/4/2015,24.54828025,24.88168715,24.44465369,24.61586189,199985200
AAPL,9/8/2015,25.17454926,25.35702195,24.85240507,25.30070305,219374400
AAPL,9/9/2015,25.6273569,25.68592732,24.72850587,24.81411171,340043200
AAPL,9/10/2015,24.84114682,25.51922706,24.75779593,25.35928154,251571200
AAPL,9/11/2015,25.18356638,25.72873306,25.17680838,25.72873306,199662000
AAPL,9/14/2015,26.26262913,26.33246402,25.87515484,25.97652817,233453600
AAPL,9/15/2015,26.11620316,26.25136819,25.77603649,26.19504929,173364800
AAPL,9/16/2015,26.1882936,26.25362375,26.00582088,26.22433853,148694000
AAPL,9/17/2015,26.05537182,26.24234923,25.61833669,25.66339111,256450400
AAPL,9/18/2015,25.27817672,25.74900365,25.20158384,25.55751801,297141200
AAPL,9/21/2015,25.60708527,25.99005494,25.60483375,25.95401001,200888000
AAPL,9/22/2015,25.54175245,25.72197366,25.34801526,25.54625893,201384800
AAPL,9/23/2015,25.59806879,25.84362012,25.52372914,25.75350952,143026800
AAPL,9/24/2015,25.51246774,26.01933796,25.31422578,25.90670013,200878000
AAPL,9/25/2015,26.23109339,26.28741229,25.68592509,25.84136581,224607600
AAPL,9/28/2015,25.64763583,25.8098346,25.32999802,25.32999802,208436000
AAPL,9/29/2015,25.41785171,25.57103922,24.29823146,24.56856155,293461600
AAPL,9/30/2015,24.81861918,25.12724745,24.49422339,24.84790611,265892000
AAPL,10/1/2015,24.57081413,24.69471642,24.17432852,24.68570518,255716400
AAPL,10/2/2015,24.33202266,25.00784959,24.22839607,24.86592484,232079200
AAPL,10/5/2015,24.75328719,25.08894914,24.57081447,24.95603561,208258800
AAPL,10/6/2015,24.92224052,25.17229659,24.72850336,25.07542801,192787200
AAPL,10/7/2015,25.17230003,25.17905802,24.64740908,24.95603561,187062400
AAPL,10/8/2015,24.82311955,24.82311955,24.3770731,24.66767883,247918400
AAPL,10/9/2015,24.7803191,25.29394726,24.66542805,25.25790405,211064400
AAPL,10/12/2015,25.39532106,25.39982582,25.10471531,25.14075851,121868800
AAPL,10/13/2015,24.96504937,25.33224809,24.93351092,25.18356705,132197200
AAPL,10/14/2015,25.0709272,25.12273964,24.68119957,24.82762909,177849600
AAPL,10/15/2015,24.98982489,25.25339695,24.89070306,25.19933128,150694000
AAPL,10/16/2015,25.18131188,25.2308728,24.89971732,25.01460838,156930400
AAPL,10/19/2015,24.96053946,25.17455061,24.80509873,25.17004585,119036800
AAPL,10/20/2015,25.08219016,25.71972067,24.96504758,25.62961006,195871200
AAPL,10/21/2015,25.68142698,26.03736296,25.61384359,25.6273613,167180800
AAPL,10/22/2015,25.75576461,26.0193367,25.70395046,26.0193367,166616400
AAPL,10/23/2015,26.28966385,26.85961261,26.20631298,26.82582092,237467600
AAPL,10/26/2015,26.6005467,26.61180945,25.88867488,25.96977425,265335200
AAPL,10/27/2015,25.99681042,26.25362453,25.67917093,25.80532646,279537600
AAPL,10/28/2015,26.34148519,26.87538917,26.14549473,26.86862946,342205600
AAPL,10/29/2015,26.74022048,27.18852029,26.64335188,27.15247536,204909200
AAPL,10/30/2015,27.25609899,27.30791314,26.9091743,26.92043877,197461200
AAPL,11/2/2015,27.21329458,27.33944838,26.94521606,27.2988987,128813200
AAPL,11/3/2015,27.2110435,27.81928701,27.1907678,27.61203384,182076000
AAPL,11/4/2015,27.73819202,27.89363278,27.398027,27.48363113,179544400
AAPL,11/5/2015,27.56733873,27.7573812,27.18951841,27.3569355,158210800
AAPL,11/6/2015,27.3999178,27.55828506,27.28906072,27.38860512,132169200
AAPL,11/9/2015,27.36598154,27.55828514,27.1601041,27.27774811,135485600
AAPL,11/10/2015,26.44744971,26.71215003,26.25740726,26.41803741,236511600
AAPL,11/11/2015,26.32754541,26.56509634,26.06510622,26.26872253,180872000
AAPL,11/12/2015,26.30265454,26.42934835,26.16464805,26.18048477,130102400
AAPL,11/13/2015,26.06284857,26.146558,25.39996527,25.415802,183249600
AAPL,11/16/2015,25.19860821,25.84565469,25.11263764,25.83208084,152426800
AAPL,11/17/2015,25.99949226,26.02890455,25.63750871,25.72121811,110467600
AAPL,11/18/2015,26.18953396,26.58092807,26.1307111,26.53568077,186698800
AAPL,11/19/2015,26.61487212,27.09223863,26.41578155,26.87278557,173183200
AAPL,11/20/2015,26.96780164,27.13069468,26.888618,26.99042702,137148400
AAPL,11/23/2015,26.98363923,27.08771113,26.54699604,26.63975525,129930000
AAPL,11/24/2015,26.54473204,27.00173595,26.49722186,26.89540291,171212800
AAPL,11/25/2015,26.97006148,26.97458725,26.67821177,26.7030983,85553200
AAPL,11/27/2015,26.76192005,26.78906946,26.60581395,26.65332413,52185600
AAPL,11/30/2015,26.6940513,27.01531334,26.6397542,26.76418686,156721200
AAPL,12/1/2015,26.86598467,26.87955851,26.43839145,26.54698563,139409600
AAPL,12/2/2015,26.54699034,26.72119604,26.2619293,26.30717659,133546400
AAPL,12/3/2015,26.3682648,26.4225619,25.84112534,26.06283951,166278000
AAPL,12/4/2015,26.08320345,26.97911343,26.04248019,26.92934036,231108000
AAPL,12/7/2015,26.91803356,27.11712412,26.65333147,26.75966454,128336800
AAPL,12/8/2015,26.58771447,26.83205399,26.43839702,26.74834633,137238000
AAPL,12/9/2015,26.61485979,26.62617248,26.03568624,26.15785599,185445600
AAPL,12/10/2015,26.25288275,26.45649904,26.13297586,26.28229332,116850800
AAPL,12/11/2015,26.06057576,26.10582305,25.53117347,25.60583305,187544800
AAPL,12/14/2015,25.37959704,25.49271701,24.83888371,25.44746971,257274800
AAPL,12/15/2015,25.32530047,25.51986697,24.96557806,24.99725151,213292400
AAPL,12/16/2015,25.12846638,25.33660668,24.61490256,25.1895504,224954000
AAPL,12/17/2015,25.34339215,25.39542808,24.65562439,24.65562439,179091200
AAPL,12/18/2015,24.63979234,24.77779711,23.93844715,23.98822021,385813200
AAPL,12/21/2015,24.27103022,24.29139272,23.88415997,24.28234291,190362400
AAPL,12/22/2015,24.29816114,24.37055782,24.08323224,24.25970078,131157600
AAPL,12/23/2015,24.26875797,24.6262175,24.25292125,24.57192039,130629600
AAPL,12/24/2015,24.66015163,24.66015163,24.42259902,24.44069862,54281600
AAPL,12/28/2015,24.34115422,24.36377959,24.0221568,24.16695023,106816800
AAPL,12/29/2015,24.198623,24.75743591,24.17599935,24.6013298,123724800
AAPL,12/30/2015,24.56513022,24.5922779,24.24839399,24.28006744,100855200
